product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,source_record_number,product_name_lenght_raw,product_name_lenght_missing,product_name_lenght_invalid,product_description_lenght_raw,product_description_lenght_missing,product_description_lenght_invalid,product_photos_qty_raw,product_photos_qty_missing,product_photos_qty_invalid,product_weight_g_raw,product_weight_g_missing,product_weight_g_invalid,product_length_cm_raw,product_length_cm_missing,product_length_cm_invalid,product_height_cm_raw,product_height_cm_missing,product_height_cm_invalid,product_width_cm_raw,product_width_cm_missing,product_width_cm_invalid,missing_key,duplicate_key,product_category_name_english,category_status,category_display,category_missing,category_untranslated,product_weight_g_nonpositive,product_length_cm_nonpositive,product_height_cm_nonpositive,product_width_cm_nonpositive
5e2ba75ad255ff60b1c76c5bf526ae9b,beleza_saude,47,1346,2,500,20,8,20,17847,47,False,False,1346,False,False,2,False,False,500,False,False,20,False,False,8,False,False,20,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
5f2d2e225329430182f0d167faa3779b,moveis_decoracao,57,242,1,1200,40,10,34,17848,57,False,False,242,False,False,1,False,False,1200,False,False,40,False,False,10,False,False,34,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
b246df143b8670b035cae900adf9654d,moveis_decoracao,34,580,1,7150,35,35,35,17849,34,False,False,580,False,False,1,False,False,7150,False,False,35,False,False,35,False,False,35,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
44291e25afe160dfe5f844da1b0f8b15,perfumaria,54,964,1,50,16,5,11,17850,54,False,False,964,False,False,1,False,False,50,False,False,16,False,False,5,False,False,11,False,False,False,False,perfumery,matched,perfumery,False,False,False,False,False,False
eccad33f3402b33fb855de9a980c5b8b,cool_stuff,46,1021,2,2100,99,5,47,17851,46,False,False,1021,False,False,2,False,False,2100,False,False,99,False,False,5,False,False,47,False,False,False,False,cool_stuff,matched,cool_stuff,False,False,False,False,False,False
26db948671a4ad63637c2d2065477f00,moveis_decoracao,63,671,2,1000,40,15,35,17852,63,False,False,671,False,False,2,False,False,1000,False,False,40,False,False,15,False,False,35,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
41751736c87d2da5af7c27168bf45a9d,bebes,29,765,2,7950,27,44,40,17853,29,False,False,765,False,False,2,False,False,7950,False,False,27,False,False,44,False,False,40,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
1a2b5336765f0c7dd01d380a83a81cec,beleza_saude,49,567,2,250,16,7,12,17854,49,False,False,567,False,False,2,False,False,250,False,False,16,False,False,7,False,False,12,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
fb3ac05315c8f4a1b54de74e098ef7e2,automotivo,55,3317,3,850,20,15,20,17855,55,False,False,3317,False,False,3,False,False,850,False,False,20,False,False,15,False,False,20,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
7ba65aaedb73677effa456995cb7ab97,eletrodomesticos,58,322,2,250,18,8,13,17856,58,False,False,322,False,False,2,False,False,250,False,False,18,False,False,8,False,False,13,False,False,False,False,home_appliances,matched,home_appliances,False,False,False,False,False,False
c0b4f7401d69d6cf3de3b96e0f2ead2e,utilidades_domesticas,40,209,4,450,16,20,15,17857,40,False,False,209,False,False,4,False,False,450,False,False,16,False,False,20,False,False,15,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
6bca83dbf6e081bccb2b23188577ad36,relogios_presentes,45,344,3,250,16,9,12,17858,45,False,False,344,False,False,3,False,False,250,False,False,16,False,False,9,False,False,12,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
9bda16ddb772f99c95a69cfd874de990,automotivo,56,347,1,2900,30,20,30,17859,56,False,False,347,False,False,1,False,False,2900,False,False,30,False,False,20,False,False,30,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
bb1fe952bdc16ef8974d4ca11aec19b7,beleza_saude,57,581,1,417,16,15,14,17860,57,False,False,581,False,False,1,False,False,417,False,False,16,False,False,15,False,False,14,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
e7bae0ddf5866c9dec4a6b0be57e0534,moveis_decoracao,21,378,2,750,29,25,25,17861,21,False,False,378,False,False,2,False,False,750,False,False,29,False,False,25,False,False,25,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
73edfe6b1784633221fbab2aa60e8456,relogios_presentes,60,663,2,2200,24,5,25,17862,60,False,False,663,False,False,2,False,False,2200,False,False,24,False,False,5,False,False,25,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
8ed3ae310714d18ee990923aeb411508,ferramentas_jardim,48,157,1,900,30,40,25,17863,48,False,False,157,False,False,1,False,False,900,False,False,30,False,False,40,False,False,25,False,False,False,False,garden_tools,matched,garden_tools,False,False,False,False,False,False
969a102d83f0c52f2da59c65bfeb173c,beleza_saude,49,2287,1,1300,25,13,20,17864,49,False,False,2287,False,False,1,False,False,1300,False,False,25,False,False,13,False,False,20,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
c1e5b96342357985d492c02b4279ce9b,esporte_lazer,50,3823,1,1300,31,33,31,17865,50,False,False,3823,False,False,1,False,False,1300,False,False,31,False,False,33,False,False,31,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
778da519962c5306049eafccfd72abb8,ferramentas_jardim,45,462,2,4900,34,18,31,17866,45,False,False,462,False,False,2,False,False,4900,False,False,34,False,False,18,False,False,31,False,False,False,False,garden_tools,matched,garden_tools,False,False,False,False,False,False
3439529926df110506c6752e8f16d358,utilidades_domesticas,54,459,2,1190,38,20,22,17867,54,False,False,459,False,False,2,False,False,1190,False,False,38,False,False,20,False,False,22,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
c695342500b74ff952db47b541726de1,beleza_saude,25,429,1,200,26,18,11,17868,25,False,False,429,False,False,1,False,False,200,False,False,26,False,False,18,False,False,11,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
92298b2c1c8b487f7029ce5ea3b87018,automotivo,58,676,2,1200,60,8,33,17869,58,False,False,676,False,False,2,False,False,1200,False,False,60,False,False,8,False,False,33,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
3d254dd1d443d5c733715c4ccb3d72ce,moveis_decoracao,37,962,1,2050,25,77,15,17870,37,False,False,962,False,False,1,False,False,2050,False,False,25,False,False,77,False,False,15,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
3aeed13a2a503382bb5925a5cf419dd3,automotivo,56,835,4,350,35,5,35,17871,56,False,False,835,False,False,4,False,False,350,False,False,35,False,False,5,False,False,35,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
62744bf012b60074e5fa0fcd657cbd34,moveis_decoracao,59,595,4,400,50,3,25,17872,59,False,False,595,False,False,4,False,False,400,False,False,50,False,False,3,False,False,25,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
ad1128daf194f4b6ac4256e16233497c,telefonia,32,580,2,100,16,3,11,17873,32,False,False,580,False,False,2,False,False,100,False,False,16,False,False,3,False,False,11,False,False,False,False,telephony,matched,telephony,False,False,False,False,False,False
e95703a89b7e347a78ac894708191b36,moveis_decoracao,52,575,1,3100,30,30,30,17874,52,False,False,575,False,False,1,False,False,3100,False,False,30,False,False,30,False,False,30,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
5911c9189c5956116eff6542156a1b32,cama_mesa_banho,40,324,1,850,36,4,29,17875,40,False,False,324,False,False,1,False,False,850,False,False,36,False,False,4,False,False,29,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
51546b31b0669a44f338a791d4f96ddd,informatica_acessorios,43,936,2,200,14,5,14,17876,43,False,False,936,False,False,2,False,False,200,False,False,14,False,False,5,False,False,14,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
bbe2718f3f392fdea27314d5e2f3287e,esporte_lazer,56,964,3,500,24,22,22,17877,56,False,False,964,False,False,3,False,False,500,False,False,24,False,False,22,False,False,22,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
ada916969296efb7a3f68cced80f60b8,utilidades_domesticas,54,175,1,950,23,26,20,17878,54,False,False,175,False,False,1,False,False,950,False,False,23,False,False,26,False,False,20,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
822ec6c9995d2e4747d0c33e98d61ec8,construcao_ferramentas_seguranca,52,1298,1,700,20,20,20,17879,52,False,False,1298,False,False,1,False,False,700,False,False,20,False,False,20,False,False,20,False,False,False,False,construction_tools_safety,matched,construction_tools_safety,False,False,False,False,False,False
6611f79f541df026cb3828e97548f79b,relogios_presentes,63,1184,4,1150,105,13,13,17880,63,False,False,1184,False,False,4,False,False,1150,False,False,105,False,False,13,False,False,13,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
ecd15c67f7a723b7de79f4346911e122,informatica_acessorios,47,2164,3,150,16,12,15,17881,47,False,False,2164,False,False,3,False,False,150,False,False,16,False,False,12,False,False,15,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
b140cc13107904067b325ad095709d6b,automotivo,57,601,5,11175,27,16,17,17882,57,False,False,601,False,False,5,False,False,11175,False,False,27,False,False,16,False,False,17,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
16245c0134a3dedc3e2c124260925f70,cama_mesa_banho,56,610,1,600,16,10,16,17883,56,False,False,610,False,False,1,False,False,600,False,False,16,False,False,10,False,False,16,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
2c4930c4b284c7b99db2a4c52071a45e,moveis_decoracao,55,264,1,9050,35,30,35,17884,55,False,False,264,False,False,1,False,False,9050,False,False,35,False,False,30,False,False,35,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
c4444723412f21a52a81a4c14eadc0fa,telefonia,26,430,3,50,19,3,11,17885,26,False,False,430,False,False,3,False,False,50,False,False,19,False,False,3,False,False,11,False,False,False,False,telephony,matched,telephony,False,False,False,False,False,False
9af30b38efe5ca2a1a97330e77400717,esporte_lazer,59,666,6,700,22,17,12,17886,59,False,False,666,False,False,6,False,False,700,False,False,22,False,False,17,False,False,12,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
fdcf45aa23bb8312ecc0027d6e1ef1c4,artigos_de_natal,39,258,1,250,16,12,11,17887,39,False,False,258,False,False,1,False,False,250,False,False,16,False,False,12,False,False,11,False,False,False,False,christmas_supplies,matched,christmas_supplies,False,False,False,False,False,False
97d94ffa4936cbc2555e83aefc1f427b,construcao_ferramentas_construcao,51,667,1,3000,25,6,25,17888,51,False,False,667,False,False,1,False,False,3000,False,False,25,False,False,6,False,False,25,False,False,False,False,construction_tools_construction,matched,construction_tools_construction,False,False,False,False,False,False
b8985a4d0fd0f1502eec53355f322670,bebes,57,799,1,2100,31,43,21,17889,57,False,False,799,False,False,1,False,False,2100,False,False,31,False,False,43,False,False,21,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
f9392dda35e35d69c08288c2c670897f,cama_mesa_banho,27,423,1,200,16,12,11,17890,27,False,False,423,False,False,1,False,False,200,False,False,16,False,False,12,False,False,11,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
a934477935383c309a1c492e6c0e025c,instrumentos_musicais,59,347,1,10700,40,40,40,17891,59,False,False,347,False,False,1,False,False,10700,False,False,40,False,False,40,False,False,40,False,False,False,False,musical_instruments,matched,musical_instruments,False,False,False,False,False,False
0a8611ab07b16ada9f45900722ed0e5d,cama_mesa_banho,60,617,2,683,57,4,28,17892,60,False,False,617,False,False,2,False,False,683,False,False,57,False,False,4,False,False,28,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
a1c4213421e6cf98f7167b2086e96ea2,perfumaria,47,402,1,133,16,16,13,17893,47,False,False,402,False,False,1,False,False,133,False,False,16,False,False,16,False,False,13,False,False,False,False,perfumery,matched,perfumery,False,False,False,False,False,False
ed7090839f8e749840a20f1c1cc78717,informatica_acessorios,51,326,1,817,30,15,15,17894,51,False,False,326,False,False,1,False,False,817,False,False,30,False,False,15,False,False,15,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
7cdf063c858373234611848620a5c950,moveis_decoracao,53,904,1,12900,40,45,40,17895,53,False,False,904,False,False,1,False,False,12900,False,False,40,False,False,45,False,False,40,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
a3a7f611af275e93e51407214929f119,cama_mesa_banho,55,844,1,1000,25,5,25,17896,55,False,False,844,False,False,1,False,False,1000,False,False,25,False,False,5,False,False,25,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
b5af7ee335cbfa18d8e9b3d66e6a8938,consoles_games,21,796,1,300,19,2,16,17897,21,False,False,796,False,False,1,False,False,300,False,False,19,False,False,2,False,False,16,False,False,False,False,consoles_games,matched,consoles_games,False,False,False,False,False,False
cefd572c70bd7ed476b5538fea3e0bce,cama_mesa_banho,51,168,1,1500,45,25,35,17898,51,False,False,168,False,False,1,False,False,1500,False,False,45,False,False,25,False,False,35,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
ea57ad56367f3fecf63fcfb46d33f3a7,brinquedos,48,265,1,1000,36,19,17,17899,48,False,False,265,False,False,1,False,False,1000,False,False,36,False,False,19,False,False,17,False,False,False,False,toys,matched,toys,False,False,False,False,False,False
b8fdad0799bd50231797580d63194b78,beleza_saude,58,1212,1,320,26,28,16,17900,58,False,False,1212,False,False,1,False,False,320,False,False,26,False,False,28,False,False,16,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
03c14a3d479e334e87ee5baf2563811d,ferramentas_jardim,56,1193,1,1500,20,22,22,17901,56,False,False,1193,False,False,1,False,False,1500,False,False,20,False,False,22,False,False,22,False,False,False,False,garden_tools,matched,garden_tools,False,False,False,False,False,False
f40e67d9fbad11e25f958cc8b534af73,beleza_saude,49,453,1,583,20,6,11,17902,49,False,False,453,False,False,1,False,False,583,False,False,20,False,False,6,False,False,11,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
33210191b5878f3ffcb98ee93963da63,esporte_lazer,33,1330,5,700,24,19,23,17903,33,False,False,1330,False,False,5,False,False,700,False,False,24,False,False,19,False,False,23,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
e12f70be6bbe9361e612c973fcf15dcc,bebes,60,1882,4,5962,35,57,52,17904,60,False,False,1882,False,False,4,False,False,5962,False,False,35,False,False,57,False,False,52,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
3af5874bd2429ed183a5445d1432fcde,construcao_ferramentas_construcao,51,150,2,100,17,5,13,17905,51,False,False,150,False,False,2,False,False,100,False,False,17,False,False,5,False,False,13,False,False,False,False,construction_tools_construction,matched,construction_tools_construction,False,False,False,False,False,False
425966339f6d9c933d8f5f23310d86a6,beleza_saude,46,1666,2,2350,16,10,20,17906,46,False,False,1666,False,False,2,False,False,2350,False,False,16,False,False,10,False,False,20,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
34dcd1a460194e9a114524a6ec0ad39e,brinquedos,39,1223,1,350,17,15,12,17907,39,False,False,1223,False,False,1,False,False,350,False,False,17,False,False,15,False,False,12,False,False,False,False,toys,matched,toys,False,False,False,False,False,False
4f6a3ad213467dd649e0538e97395a57,utilidades_domesticas,57,525,1,1600,25,16,16,17908,57,False,False,525,False,False,1,False,False,1600,False,False,25,False,False,16,False,False,16,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
e917a4c1765b98c448b7e4cadcbd0d36,papelaria,51,562,6,100,18,6,13,17909,51,False,False,562,False,False,6,False,False,100,False,False,18,False,False,6,False,False,13,False,False,False,False,stationery,matched,stationery,False,False,False,False,False,False
1f2a1eb53046341d5e07150430b9f091,casa_construcao,59,918,7,750,16,29,16,17910,59,False,False,918,False,False,7,False,False,750,False,False,16,False,False,29,False,False,16,False,False,False,False,home_construction,matched,home_construction,False,False,False,False,False,False
ca2a703b0fde4c81cf556baea471e978,market_place,18,1383,1,700,20,8,14,17911,18,False,False,1383,False,False,1,False,False,700,False,False,20,False,False,8,False,False,14,False,False,False,False,market_place,matched,market_place,False,False,False,False,False,False
494e28e86f2b12df2d95e9d55266ef4a,telefonia,53,496,2,90,19,3,11,17912,53,False,False,496,False,False,2,False,False,90,False,False,19,False,False,3,False,False,11,False,False,False,False,telephony,matched,telephony,False,False,False,False,False,False
25e531393ced00e48e0c790fb864f1bf,perfumaria,59,680,1,382,20,12,13,17913,59,False,False,680,False,False,1,False,False,382,False,False,20,False,False,12,False,False,13,False,False,False,False,perfumery,matched,perfumery,False,False,False,False,False,False
ec5b5cce0b8464a1c618325f35c779dc,moveis_decoracao,60,2084,3,1300,69,11,11,17914,60,False,False,2084,False,False,3,False,False,1300,False,False,69,False,False,11,False,False,11,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
616c497aa9cc2d4ce93eb380cf5cc121,cama_mesa_banho,54,360,1,30000,45,15,35,17915,54,False,False,360,False,False,1,False,False,30000,False,False,45,False,False,15,False,False,35,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
e819fddd6622f30e872bfc89471c1408,moveis_decoracao,60,772,1,650,16,15,13,17916,60,False,False,772,False,False,1,False,False,650,False,False,16,False,False,15,False,False,13,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
d1eae8696e58fd64c47a433ad605f2a4,beleza_saude,36,124,1,100,19,11,23,17917,36,False,False,124,False,False,1,False,False,100,False,False,19,False,False,11,False,False,23,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
65fd9b358b7ee029fba34839e9c35fdf,informatica_acessorios,50,556,1,350,28,10,37,17918,50,False,False,556,False,False,1,False,False,350,False,False,28,False,False,10,False,False,37,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
a687ed05398f0114eca6f663b8ced32c,eletronicos,59,126,1,100,20,5,12,17919,59,False,False,126,False,False,1,False,False,100,False,False,20,False,False,5,False,False,12,False,False,False,False,electronics,matched,electronics,False,False,False,False,False,False
7fa3e1a663cc86837564958cf16853b3,bebes,59,224,2,6200,75,15,50,17920,59,False,False,224,False,False,2,False,False,6200,False,False,75,False,False,15,False,False,50,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
8b3340da906941fd51ccdbf7b0e77d07,automotivo,55,343,2,100,24,2,17,17921,55,False,False,343,False,False,2,False,False,100,False,False,24,False,False,2,False,False,17,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
6acb159c74b0fa813fb68bf88655c7ab,ferramentas_jardim,53,1052,10,1300,40,10,15,17922,53,False,False,1052,False,False,10,False,False,1300,False,False,40,False,False,10,False,False,15,False,False,False,False,garden_tools,matched,garden_tools,False,False,False,False,False,False
2c7f01e4f39f8ca21caddb86374d7b4b,eletronicos,50,395,3,8550,78,9,23,17923,50,False,False,395,False,False,3,False,False,8550,False,False,78,False,False,9,False,False,23,False,False,False,False,electronics,matched,electronics,False,False,False,False,False,False
0b8d94b0bcf4e22c9bf886c98bb994d3,bebes,25,484,2,13800,60,32,43,17924,25,False,False,484,False,False,2,False,False,13800,False,False,60,False,False,32,False,False,43,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
5ab7d10303d38da7a0ed5c1a534490f0,moveis_decoracao,57,373,4,800,37,40,27,17925,57,False,False,373,False,False,4,False,False,800,False,False,37,False,False,40,False,False,27,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
493d26747843694010877d8e73ef335f,fashion_bolsas_e_acessorios,29,306,3,440,31,31,20,17926,29,False,False,306,False,False,3,False,False,440,False,False,31,False,False,31,False,False,20,False,False,False,False,fashion_bags_accessories,matched,fashion_bags_accessories,False,False,False,False,False,False
6b59816f789d2ecd9884ca8bbb81dd93,moveis_escritorio,45,2161,1,14900,58,28,58,17927,45,False,False,2161,False,False,1,False,False,14900,False,False,58,False,False,28,False,False,58,False,False,False,False,office_furniture,matched,office_furniture,False,False,False,False,False,False
5a885007d9eed9680c983b19126a4bee,malas_acessorios,59,683,3,700,43,16,27,17928,59,False,False,683,False,False,3,False,False,700,False,False,43,False,False,16,False,False,27,False,False,False,False,luggage_accessories,matched,luggage_accessories,False,False,False,False,False,False
777c0b09022d68979d7c489251a4c7a0,moveis_decoracao,48,2019,3,6800,90,4,50,17929,48,False,False,2019,False,False,3,False,False,6800,False,False,90,False,False,4,False,False,50,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
64d9a8168b3776844d8e4dac2a0efca3,esporte_lazer,59,449,1,100,25,25,25,17930,59,False,False,449,False,False,1,False,False,100,False,False,25,False,False,25,False,False,25,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
b4b1c13bd539cdda68bd9a5e899767fb,telefonia,63,1548,3,400,18,16,16,17931,63,False,False,1548,False,False,3,False,False,400,False,False,18,False,False,16,False,False,16,False,False,False,False,telephony,matched,telephony,False,False,False,False,False,False
15a581e2cae15fe40ac430f07dc6aa12,casa_construcao,57,1018,1,450,18,19,13,17932,57,False,False,1018,False,False,1,False,False,450,False,False,18,False,False,19,False,False,13,False,False,False,False,home_construction,matched,home_construction,False,False,False,False,False,False
10cb4574e88302b21a629d95fe74c54f,cama_mesa_banho,59,345,6,4950,56,12,40,17933,59,False,False,345,False,False,6,False,False,4950,False,False,56,False,False,12,False,False,40,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
c148ea72eba1b3bb6f9f5050183d533d,ferramentas_jardim,58,1245,5,5950,35,26,24,17934,58,False,False,1245,False,False,5,False,False,5950,False,False,35,False,False,26,False,False,24,False,False,False,False,garden_tools,matched,garden_tools,False,False,False,False,False,False
66870cddd12bb52a4bc95468f0bc9fa8,automotivo,60,873,6,2150,30,25,30,17935,60,False,False,873,False,False,6,False,False,2150,False,False,30,False,False,25,False,False,30,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
622a3f08e882eef68dd982a5d0feee69,eletrodomesticos_2,38,433,1,3225,24,24,23,17936,38,False,False,433,False,False,1,False,False,3225,False,False,24,False,False,24,False,False,23,False,False,False,False,home_appliances_2,matched,home_appliances_2,False,False,False,False,False,False
df4bcf4a328103951507064660c445e9,automotivo,37,1479,5,650,26,9,24,17937,37,False,False,1479,False,False,5,False,False,650,False,False,26,False,False,9,False,False,24,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
15f4274d2a06f9da4e476ad9bb5c80b9,papelaria,53,139,1,1000,20,45,35,17938,53,False,False,139,False,False,1,False,False,1000,False,False,20,False,False,45,False,False,35,False,False,False,False,stationery,matched,stationery,False,False,False,False,False,False
e6e3b7c71e3a84b79b0dc5300587fd6a,papelaria,54,357,3,900,25,6,25,17939,54,False,False,357,False,False,3,False,False,900,False,False,25,False,False,6,False,False,25,False,False,False,False,stationery,matched,stationery,False,False,False,False,False,False
e1da6ab77f4859eb17950e5df1c0f815,pet_shop,56,724,2,7050,50,21,21,17940,56,False,False,724,False,False,2,False,False,7050,False,False,50,False,False,21,False,False,21,False,False,False,False,pet_shop,matched,pet_shop,False,False,False,False,False,False
ded0fc03d15300415b27c4b3342fefe1,artigos_de_festas,43,629,1,3100,27,27,27,17941,43,False,False,629,False,False,1,False,False,3100,False,False,27,False,False,27,False,False,27,False,False,False,False,party_supplies,matched,party_supplies,False,False,False,False,False,False
27da9ff5303d900602623ce3b731e0bf,utilidades_domesticas,29,415,1,4100,63,25,23,17942,29,False,False,415,False,False,1,False,False,4100,False,False,63,False,False,25,False,False,23,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
6efb8e8a3fb0785e2b86c6c5e9c7bb9d,casa_construcao,44,331,4,1000,30,20,30,17943,44,False,False,331,False,False,4,False,False,1000,False,False,30,False,False,20,False,False,30,False,False,False,False,home_construction,matched,home_construction,False,False,False,False,False,False
471538735ac6433154a0288a62b96292,moveis_decoracao,33,492,2,400,16,22,18,17944,33,False,False,492,False,False,2,False,False,400,False,False,16,False,False,22,False,False,18,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
c3e34cbfe33021ebcb984bc07aef6b73,malas_acessorios,42,348,1,750,25,3,20,17945,42,False,False,348,False,False,1,False,False,750,False,False,25,False,False,3,False,False,20,False,False,False,False,luggage_accessories,matched,luggage_accessories,False,False,False,False,False,False
dd9ba6bfb2f1aaefbb43ec910485ccb0,beleza_saude,51,968,1,500,16,15,15,17946,51,False,False,968,False,False,1,False,False,500,False,False,16,False,False,15,False,False,15,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
0a82c5e3af23bf02899280c8e1f4eea9,eletrodomesticos,60,264,1,1250,50,2,37,17947,60,False,False,264,False,False,1,False,False,1250,False,False,50,False,False,2,False,False,37,False,False,False,False,home_appliances,matched,home_appliances,False,False,False,False,False,False
12587360502d12268a9841080015d52a,relogios_presentes,47,716,2,200,16,12,12,17948,47,False,False,716,False,False,2,False,False,200,False,False,16,False,False,12,False,False,12,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
017457b0013d01d5a5a4a020ed1f14b9,,,,,2200,28,20,14,17949,,True,False,,True,False,,True,False,2200,False,False,28,False,False,20,False,False,14,False,False,False,False,,missing,Unknown category,True,False,False,False,False,False
9c985e2ff7b419faca8c549f4b1673c2,papelaria,58,489,4,500,42,14,30,17950,58,False,False,489,False,False,4,False,False,500,False,False,42,False,False,14,False,False,30,False,False,False,False,stationery,matched,stationery,False,False,False,False,False,False
08a5cbbd7adc85e1074b03fceaca34ee,construcao_ferramentas_construcao,55,569,5,250,20,10,15,17951,55,False,False,569,False,False,5,False,False,250,False,False,20,False,False,10,False,False,15,False,False,False,False,construction_tools_construction,matched,construction_tools_construction,False,False,False,False,False,False
3e43be936ce46c0ea61fb7aaf746fa17,telefonia,50,680,5,300,17,4,12,17952,50,False,False,680,False,False,5,False,False,300,False,False,17,False,False,4,False,False,12,False,False,False,False,telephony,matched,telephony,False,False,False,False,False,False
c3cdb28ed53f4ec5d9afe32753961641,cama_mesa_banho,52,706,1,3000,30,20,25,17953,52,False,False,706,False,False,1,False,False,3000,False,False,30,False,False,20,False,False,25,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
fbcd9b07bda0301e7e776fc1ab26fdfe,casa_conforto,62,292,1,2200,45,15,35,17954,62,False,False,292,False,False,1,False,False,2200,False,False,45,False,False,15,False,False,35,False,False,False,False,home_confort,matched,home_confort,False,False,False,False,False,False
76047a9f85e0601a31579a9a9e88a0e8,relogios_presentes,56,272,1,333,17,13,15,17955,56,False,False,272,False,False,1,False,False,333,False,False,17,False,False,13,False,False,15,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
fc64f94fa41c3384cce3defbe89db72f,utilidades_domesticas,55,580,5,450,20,11,11,17956,55,False,False,580,False,False,5,False,False,450,False,False,20,False,False,11,False,False,11,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
11491792277842adf3f5bac76ae3dbf5,instrumentos_musicais,57,2969,5,100,16,16,16,17957,57,False,False,2969,False,False,5,False,False,100,False,False,16,False,False,16,False,False,16,False,False,False,False,musical_instruments,matched,musical_instruments,False,False,False,False,False,False
65aad7866bb1987f122e668fa84040f4,beleza_saude,60,1127,4,800,42,8,11,17958,60,False,False,1127,False,False,4,False,False,800,False,False,42,False,False,8,False,False,11,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
